shipment_id,ship_date_key,delivery_date_key,product_id,facility_id,customer_id,quantity,carrier,status,shipping_cost,total_weight_kg,tracking_number,delay_reason
3016,911,1050,3,5,5,678, USPS   , Delivered ,608.0399453203573,363.25474367892366, d8fdeb6f-00db-4a33-b042-a456bdfc8312, Customs
3017,2131,914,19,3,5,55, USPS   , In Transit,145.6343017337307,1048.4832546782486, b96fd300-27b9-4747-be8f-5fa67642b89c, None
3018,1405,1827,11,3,4,845, USPS   , Delayed   ,642.9012471632246,472.7755673563721, c07e31df-d359-44c2-8f14-c8efc858f9f2, Customs
3019,275,1944,2,2,1,563, USPS   , Delayed   ,906.5091399791283,762.7816773122973, 316e8160-e270-4a81-99a3-7ab6b4ff3e06, Weather
3020,1892,131,7,2,3,779, DHL    , Delivered ,35.57969922151319,604.3430380577098, d23cdf53-8b4e-406b-b7fc-ea265877543d, Mechanical
3021,1997,426,12,2,2,191, FedEx  , In Transit,935.10329323883,1709.0138100549543, 35d509b0-fcb5-44a9-b08c-1c669926d15b, Customs
3022,981,2144,16,2,5,98, USPS   , Delivered ,158.70986951132812,734.2636862408145, 21ecaaf5-3e85-449a-9976-a513d131766d, Mechanical
3023,1719,373,14,3,1,859, DHL    , In Transit,546.3868706010742,515.3171900978544, 3298122d-4554-43f2-985b-b0d4d2f6f754, Weather
3024,1780,365,14,2,3,249, DHL    , In Transit,69.34931983820873,1428.0306674465578, 90ba2618-4378-4398-be77-60f6b0aa8882, Weather
3025,1508,1476,19,4,1,127, FedEx  , Delivered ,754.8659172921557,525.0686713441468, fd949c5a-0095-4534-b773-a3d38b6037e8, Customs
3026,1494,1149,17,2,3,70, DHL    , Delayed   ,371.1135726312468,994.3726138909444, 02d50b94-34e6-4138-a423-76418c6b1167, None
3027,1631,2165,15,5,1,985, UPS    , Delivered ,326.72696954355234,1798.4280012170573, 5c2c464d-1c4f-4ccc-a6d1-c651b19f36c0, Weather
3028,2092,1141,3,5,3,925, DHL    , In Transit,700.5408116642822,846.0693405450397, 38ad7b14-4895-457c-96dd-e82917ef8d5a, Customs
3029,1775,1750,1,2,1,558, USPS   , Delayed   ,696.9623591460213,498.8560485787806, ee441f44-55ee-487e-b371-af657baa2b3b, None
3030,826,1777,1,3,4,912, DHL    , In Transit,835.3021804761396,1948.3949951830425, 45a8bf5e-82c9-4e23-a749-7d08bbda7a05, Weather
3031,1336,887,19,4,2,870, USPS   , Delivered ,356.5354299191791,1990.985097976452, 44d9c264-49ca-4107-82f8-5adb175a1d0f, None
3032,1068,834,7,3,5,358, USPS   , In Transit,134.8123330234095,102.03054105642929, 4ae95e36-a216-46ac-b290-7983f4d75dda, Mechanical
3033,396,1875,2,4,1,301, UPS    , Delivered ,864.2198786551776,1800.128818759404, 615316e7-f59f-4f54-90ca-423c8f819238, None
3034,1460,1256,5,4,4,50, FedEx  , Delayed   ,800.6227983701605,1561.5423453259834, 4996ce2c-e874-438f-ae22-412c536f13fa, None
3035,1887,1044,13,3,2,744, DHL    , Delivered ,963.990953430574,986.291517636888, c6cd232d-d250-4e08-872a-be54a80f4309, Mechanical
3036,1462,561,14,5,2,479, UPS    , Delayed   ,258.07282095127414,1696.7863342014784, 7ec5796a-b849-4bb0-89a3-e1e9d7f975f4, None
3037,1721,1761,16,1,5,817, FedEx  , Delayed   ,147.4192140364214,1077.31547888845, f88398de-3441-44e3-bebe-5c671e5e81fb, Weather
3038,1782,212,1,4,3,448, USPS   , Delivered ,82.30391504530034,1444.8661148034337, 991d607a-baf9-407e-b93b-8eb1f812480e, Weather
3039,321,757,16,2,2,830, USPS   , Delivered ,677.9272928304382,1374.698187330731, 6269e8f2-7328-465c-90e7-9753fb2e91c1, Mechanical
3040,762,283,15,3,4,258, USPS   , Delivered ,523.2225375422223,80.71321626817785, c8aeefe1-bb7e-4ea0-b7d3-b17cea3070ae, Mechanical
3041,110,1847,16,4,2,595, UPS    , Delayed   ,904.2871189522492,916.2507088361632, edacba41-128c-4948-8217-c034b1a225f1, Customs
3042,1436,1829,19,4,4,112, UPS    , In Transit,183.05374596959948,801.574151286411, d53afc11-ab25-41da-8449-985bfcb59fc3, Weather
3043,1558,50,2,2,2,762, USPS   , Delayed   ,767.9003257133328,1586.0698411317162, 13fac7bb-8cbe-4f2c-a025-dc677a09e008, Customs
3044,20,1528,16,1,4,63, USPS   , Delivered ,201.72430212474487,705.8680716489662, 31eab9cb-91df-4b77-9583-693f2f7f5e80, Weather
3045,142,766,1,1,5,400, UPS    , Delivered ,819.6271211375345,1657.2781152718517, 7e77fee3-b411-4b88-8cea-4818eef70673, Customs
3046,1727,1897,14,1,1,282, UPS    , Delivered ,419.8527922716751,1135.6373259334484, 4ff64eaa-f879-431a-98cd-3bc236a920fe, Weather
3047,1234,1088,20,3,5,461, UPS    , In Transit,742.2318222848475,1431.7047990754777, c34f97e3-33e5-4461-aa98-ef46fec1ddfb, Weather
3048,391,1500,1,2,3,875, FedEx  , Delivered ,75.15677419398796,289.22879714399727, 0f4d0951-5236-44aa-ab90-a4130685d2ac, None
3049,1234,1358,6,3,3,273, DHL    , Delayed   ,617.7932690534291,1478.3616748466177, 01a46f29-be84-40b4-9f35-be2852127008, None
3050,1931,1420,9,5,1,169, USPS   , Delayed   ,439.72681398469126,590.3834005152247, 104181f5-7e54-42e4-99bf-42a8b3641be5, None
3051,1227,2002,17,5,3,525, UPS    , Delayed   ,615.1306249307306,367.0164623219508, 3fe82c17-7c49-43c7-a980-d9cd4ac20eca, None
3052,1677,2048,10,2,2,738, USPS   , In Transit,530.4229909166103,376.17576433317, d1bbf58d-49dc-48d9-9f52-f5401e130c04, Customs
3053,178,1428,17,2,3,316, DHL    , Delivered ,218.23509743805167,484.8724370243551, a71e49c4-5052-4cf3-8b6f-5da84dbc834a, Weather
3054,1151,1314,4,1,4,750, UPS    , Delayed   ,683.8142577060345,1220.672989056303, fe41dbcc-04da-4bde-8de1-3ff88c5be013, Mechanical
3055,628,1693,5,1,1,503, USPS   , Delayed   ,913.2433015585424,1695.5561771983407, 4efb5cc9-e884-4539-a004-ce5764200860, Mechanical
3056,1548,1957,17,3,3,879, UPS    , Delivered ,124.41419981345756,1371.047008055137, 54c5b874-3c0f-494f-a785-67c6a4f9727b, Weather
3057,1722,1886,17,4,1,933, DHL    , Delivered ,402.4596018013568,875.5139913278124, 1408cc55-dbdb-4a70-91b2-ccbf7be44932, None
3058,1005,396,7,3,4,45, USPS   , Delayed   ,229.3177338628361,1483.3058175489164, 72bf297e-f3fb-448d-a9b3-8fb8c1ee0876, Mechanical
3059,621,46,2,3,3,822, FedEx  , Delayed   ,849.8322513224218,654.8495966641777, 57fc7307-2f7e-4b67-aa4e-22540bf8e4fb, None
3060,222,712,1,3,4,922, FedEx  , In Transit,463.7072070609491,1608.8280029930193, 18a128b9-3c1b-4a1e-b213-7ec3e803f64d, Mechanical
3061,743,1644,17,4,1,603, USPS   , Delivered ,714.4110342850935,1100.467389360948, 816cc6b3-5aca-41f5-a23c-93a6f87a0de4, Mechanical
3062,207,1159,16,4,5,474, FedEx  , In Transit,212.7115099314421,697.1779476374052, 63147091-fd53-4358-ac16-f5e863a83207, Mechanical
3063,481,1683,7,5,3,293, USPS   , Delayed   ,767.1534090335402,525.0573599623825, 59634a29-1129-4759-b93f-09d8327d3253, Customs
3064,416,1156,16,1,5,575, FedEx  , Delayed   ,542.2938285165188,653.9934362952979, ce9e71a3-4296-4bad-aeec-2b4c7cd1144d, Weather
3065,1659,160,1,3,1,968, DHL    , In Transit,820.4325270873447,924.7652234647712, 0ecf28f4-1f4c-4a4b-bad8-212656a5fbc2, Weather
3066,872,1364,2,1,2,169, USPS   , Delivered ,739.318366928022,830.1454405345606, 8165e678-d609-4cfe-ac7e-e535a59f5922, Weather
3067,1028,1234,11,4,2,113, USPS   , Delivered ,680.9685007891521,208.87130981454163, ecb3c6f5-f69a-45b4-ab74-ec236cc41801, Weather
3068,1727,871,7,5,4,441, FedEx  , Delayed   ,863.3209605512225,1636.7746226379347, 7a21ff0a-bbc8-49b1-9d00-2d45ca7f670d, Customs
3069,24,1314,17,5,3,630, USPS   , Delivered ,150.0930174125258,424.5287476632373, 54e3c0b8-c944-40bf-95da-e6686a7d16d2, Mechanical
3070,1296,738,9,1,3,811, USPS   , Delivered ,91.2423612233946,860.1648848148055, 5e6b247c-b4d4-4bc0-9ff3-bb3ec7379f77, None
3071,1131,1768,1,5,5,242, UPS    , Delayed   ,158.9368921108153,797.248190733248, 3b7d2f2f-321c-4c4c-9fb1-e04484e6c758, Customs
3072,1115,873,13,2,5,946, USPS   , Delayed   ,117.68590740999991,1010.6270670785108, 586b9afa-aef0-41a4-bca0-b85c4bdeee37, Customs
3073,1976,756,11,4,2,364, USPS   , Delivered ,292.0735872008072,1047.562625521398, e3a7868e-004d-437b-9543-4c793d36f3b6, Weather
3074,1484,830,11,3,3,406, DHL    , Delivered ,314.5383210128848,1044.3391201463269, 4c2b537e-5efc-4e93-b862-cc47ffffbcb1, Mechanical
3075,2177,1743,19,5,1,308, UPS    , In Transit,51.07677970999944,1443.271084385815, 7c543f23-a8a0-4a79-a497-6e7da4ba8b36, None
3076,1685,239,11,1,4,141, DHL    , Delayed   ,317.3012453486826,266.58440013956147, 14641c93-eba6-4033-bfdf-0d5dc72da236, None
3077,1506,1622,15,4,1,734, FedEx  , In Transit,305.8320241198432,479.50891737599767, 10038624-8ee5-4b77-be30-abbd44fe1b36, Weather
3078,446,296,19,2,5,404, USPS   , In Transit,511.3143992656808,580.2924949754272, a679a013-9e6c-430b-91c9-cf0b6bf59b28, Mechanical
3079,825,1528,2,4,5,335, DHL    , Delivered ,549.5890770648517,1554.6979292257306, c268d55f-b268-4150-bd4d-fe2da59b612b, None
3080,1485,1669,17,3,3,57, FedEx  , In Transit,522.6611033949957,811.8043660600383, 085a6034-853b-4cf6-b274-be9b48140316, Customs
3081,698,1652,6,1,2,460, FedEx  , In Transit,373.29955395881177,1493.869507671463, f854d301-b48e-49bc-85af-febd91052d47, None
3082,1778,1757,4,3,4,976, UPS    , In Transit,790.0870237405878,1416.5043074048335, 49babf33-31f7-436e-919e-e317fb1444fc, Customs
3083,943,2058,14,1,4,76, UPS    , Delivered ,218.29907218938624,1430.856300743142, ff59b2c6-d3a6-4a50-967b-0c29bb675231, Weather
3084,2177,1707,14,5,1,439, DHL    , In Transit,948.1381113002354,1052.1857320534084, 727a9117-81c0-4168-9d24-6e6f651e2560, Customs
3085,1779,611,1,1,4,398, UPS    , Delayed   ,58.01212512546529,1418.115978322488, 475b37ea-aa29-4a50-bf9f-43b069a2db59, Weather
3086,1211,1600,4,5,2,113, UPS    , Delayed   ,431.8894232091964,799.4762009820363, 7b740e54-e4e0-4aca-9a7e-744d7d33a99f, Weather
3087,1515,1416,13,3,2,819, FedEx  , Delayed   ,946.4606352659264,502.40963643044375, e59a6b12-6782-4e11-9abb-6ee0f7adfcf4, Mechanical
3088,1003,184,20,4,1,792, FedEx  , In Transit,54.24108636623021,1660.9832331631528, 4aa41aef-4df8-461c-a5ee-6c79b9ee82d2, None
3089,670,456,17,2,4,399, DHL    , In Transit,203.5379116504312,28.32995435422101, e518e0ca-0799-41a2-a4c5-d0512b1999f4, Mechanical
3090,707,1515,14,5,5,60, USPS   , In Transit,229.4720333461337,412.91233323514905, 13699811-7139-4ab4-95d5-d7dd1db25ca0, Mechanical
3091,1798,128,7,4,1,53, UPS    , In Transit,153.15244409545866,211.90147888273887, 037d59ec-ddc5-466a-879a-3ec5e6c5e352, Mechanical
3092,426,526,15,4,5,819, USPS   , Delivered ,766.3623854470255,207.17905966877055, 4fe0601c-896a-45c8-ba0e-8bc927e8ee4e, Customs
3093,2162,1311,19,3,4,659, USPS   , In Transit,468.1526422173224,978.528612331942, 7dabb83b-d532-4be5-8c06-68a30eb07e35, Weather
3094,1749,57,13,2,3,186, UPS    , Delayed   ,88.118270887507,1403.0758914620303, edc14ca3-8a60-4b58-a6e6-149996cecabf, None
3095,2097,1441,8,3,2,687, DHL    , Delivered ,954.3905890911856,293.31924723633307, b0ce8f3c-6e65-4cbf-8e00-50e625ea2c6b, None
3096,745,1908,10,2,1,799, DHL    , Delayed   ,182.85864172194135,744.1128751249537, 8a157ea6-bf14-4748-8c19-5dd6fa0565fa, Weather
3097,1711,1387,2,4,5,295, USPS   , Delayed   ,230.4956344138814,1568.273605080209, 8334f0df-6f05-468e-ba49-dbccc4d2eef4, Customs
3098,1839,2190,10,1,1,743, UPS    , Delayed   ,144.81999665652256,946.6107279000496, f228d1f1-3a95-4a06-8a5c-894a1ed9dc8e, Customs
3099,1555,1061,11,3,5,630, USPS   , In Transit,234.3798586865501,1095.0949565921794, c250b652-c70b-4f1d-8e58-a99f8ae38a9d, None
3100,526,1030,4,3,5,353, FedEx  , Delayed   ,554.4237117194906,1903.9369216930068, 3fc2ba35-222c-4654-b451-0de30ec344b8, None
3101,216,2091,16,2,1,409, DHL    , Delivered ,455.15585627147567,697.8022345202891, a344dbff-1b4f-4cf3-bd7d-a12ec2610b49, Weather
3102,340,691,14,3,4,310, FedEx  , Delayed   ,133.66072677042928,1478.804084736709, d9f83454-73ea-46a3-bedb-50f4cfbce6a0, Customs
3103,792,2131,18,4,1,138, UPS    , Delayed   ,955.5445577855942,526.2335732761616, 51386cfc-d248-4df2-b9ba-844ded75a014, Weather
3104,1515,378,10,4,3,590, UPS    , In Transit,206.39378754174905,896.3221895830155, e9b6eda5-30c5-45df-9801-5bf48aeb0a50, None
3105,559,57,16,5,2,970, FedEx  , Delivered ,797.5807291810502,642.9592293642403, 45cd5de1-51b0-4973-9c97-8f62c3467291, Customs
3106,94,782,13,1,5,780, USPS   , Delivered ,903.0130064303188,1965.195183865747, c27565ee-f141-4d42-9850-3c7b75eb3102, Mechanical
3107,1828,421,19,2,3,277, FedEx  , Delivered ,505.7175813877841,20.61677931315512, 606a2c8c-3f58-4833-85a1-02a9e279bf79, Customs
3108,1111,1695,9,4,3,167, USPS   , In Transit,145.5815692959859,1585.895684557253, 8e36c34e-d7a0-45d9-892e-097dcf074367, Weather
3109,2137,402,3,5,2,226, USPS   , Delayed   ,518.3144558646641,441.3602261545209, df47965f-7e69-4f44-bca4-1e2066af56b6, Weather
3110,440,83,20,4,4,891, FedEx  , In Transit,203.92393799386736,611.8221813927343, e6ab04a6-ff91-4f71-b887-fcf2f4c30522, Weather
3111,1360,296,20,5,2,365, USPS   , Delivered ,618.2023657754071,1999.0042688498663, b981318a-7a00-49c3-a64d-18743b3c9d95, None
3112,1,466,20,2,2,844, FedEx  , Delayed   ,235.44064926774868,333.45073594051854, 65570039-18df-4c9b-ba55-02e1cb2e4215, Weather
3113,1577,596,15,3,5,575, UPS    , Delayed   ,594.794507286207,208.83272851564067, 9cf3635c-9dba-4f18-aba7-f53b394cc61f, Weather
3114,1726,1444,19,1,5,867, USPS   , Delayed   ,613.7723451822526,789.3044985223817, 73c31465-7775-4746-9f26-dada06079790, Mechanical
3115,815,820,16,1,2,323, USPS   , Delivered ,937.8870980744168,285.327647516498, 2ea29a48-8a65-43ee-a60b-9078a0b16c85, Mechanical
3116,1674,1373,13,2,5,833, FedEx  , Delivered ,414.6709189257357,1134.938296360655, f94ea681-42b3-4cdc-9f61-f0a951ffa031, Mechanical
3117,1556,983,18,4,1,797, USPS   , Delayed   ,818.2410923440582,1627.6800652665083, bd24a1e3-7e5e-473d-909f-1223d89add51, None
3118,672,49,9,1,4,708, DHL    , Delayed   ,652.8268217111985,1095.85451740049, 81f1eef0-f813-450a-b390-5794491ebd32, Customs
3119,1380,1133,3,2,3,96, FedEx  , In Transit,292.301302968997,1325.6145832259924, 99bb3b55-6cf1-43de-9d06-aeb13ee70a57, Mechanical
3120,1804,1533,4,4,3,628, USPS   , Delivered ,872.9585848758513,409.6936464386588, 825e3b90-2722-42ec-a486-3f37f4017c2c, None
3121,1523,528,15,2,3,244, USPS   , Delayed   ,936.2067863254396,998.128064554665, 26b19945-0ab0-4ca0-aa3e-62dc1dcb6684, Mechanical
3122,394,181,6,3,1,127, USPS   , In Transit,912.0486238681042,98.00129574711292, 7abe54fb-89cb-40a2-8a6b-b9ffa5e8005a, Weather
3123,9,1101,19,2,1,39, UPS    , Delayed   ,948.2383432130242,129.47524604416094, af6f6794-0950-49c6-875b-861744728de1, None
3124,604,638,17,1,3,465, FedEx  , Delayed   ,43.5350820839024,1971.801154473212, 2f3d8aac-7114-4f80-ba82-b897e43df2a1, None
3125,1009,1748,19,2,2,433, UPS    , Delayed   ,339.93192626541736,1169.8530496199453, 885b9a49-a3f9-41db-9d5a-957d7bff2c84, Customs
3126,625,1819,3,5,1,417, FedEx  , In Transit,503.4405640218834,1738.7995509174814, ff49d683-9fbb-4011-8078-654d409e7f99, Customs
3127,1887,1928,14,2,3,327, UPS    , In Transit,781.3830422515973,1764.4246048934017, fdcb615f-8c4d-42d1-b52b-88f1f7e7f1e6, Customs
3128,2181,1884,11,2,3,255, FedEx  , Delayed   ,506.0083271378035,30.760284055577376, 60a6df31-6773-4039-adf3-550f6b8cbb5d, Weather
3129,1162,1372,2,5,2,575, USPS   , Delivered ,199.19174104281285,424.3554098850725, e2608cb6-f058-424d-83d8-06f964b4de43, None
3130,1338,1662,11,2,3,225, FedEx  , In Transit,955.557907499704,47.9735536982538, 8963f726-6b4d-4d79-9e57-91854edf7abe, None
3131,1388,126,1,3,3,521, USPS   , In Transit,74.14421083159591,187.8268051488338, 21b99fb5-ba8a-44db-a295-7f68e75f0b94, Customs
3132,726,1908,18,2,2,584, DHL    , Delayed   ,981.57073968492,342.65800625120033, 4a32c67c-ecad-4f62-9e00-de221733a6c8, Mechanical
3133,639,2046,2,4,4,958, USPS   , Delivered ,19.625910985682538,1251.3890887786335, 85921b1f-de16-43a2-8004-5ac1317e94bd, None
3134,913,35,6,2,3,706, DHL    , Delayed   ,689.0132264533488,1735.3326687691624, ac82e743-7431-4ba5-8c4b-d36bb5df2f01, None
3135,1298,1536,3,3,1,646, UPS    , In Transit,411.614880935339,1431.186507118734, 8f4f8de0-8f39-4628-8d04-dd8077adfd23, Weather
3136,908,2032,20,4,4,929, UPS    , Delayed   ,828.085271515192,1942.851903224844, ee9658e9-8df1-4e06-a5de-290146f4b980, Mechanical
3137,1164,1972,2,3,3,477, DHL    , In Transit,686.929458773138,1567.2875492112626, 90890e5e-8c6b-4334-9776-3bdf94b57f0c, Customs
3138,1411,1725,1,4,4,710, FedEx  , Delivered ,617.1327619970326,998.3624782961824, 48b8e970-8d46-43a4-93a3-802343027595, Customs
3139,1494,807,19,1,1,954, USPS   , Delivered ,551.0205362657342,204.9876311293936, 213c3f5e-aaa8-46c2-a688-4bcdab780126, Customs
3140,1584,786,15,2,1,253, UPS    , In Transit,424.53895998181065,1705.9381885346145, b2f404b5-c289-48b2-9fe7-1b8a6dca170d, Customs
3141,1217,1371,16,4,2,527, USPS   , Delayed   ,571.5598775094838,932.6699230754208, fa3e1491-6845-487a-920a-58bd601a4d47, None
3142,1160,1756,12,4,2,213, UPS    , Delayed   ,774.9887666791996,1201.8073694256789, 3be2886f-415a-41ef-b0db-d3277354cf1b, Mechanical
3143,719,1306,18,2,3,343, UPS    , Delayed   ,520.0412737038009,1827.6432325779508, ee17371f-d02e-485d-ac1c-ad3ef7e4dd3e, Customs
3144,672,299,12,4,4,941, USPS   , Delayed   ,728.8150139084858,96.86671474932446, 3c65a3b0-5731-4ef1-8d44-b908ea7ff2e7, Weather
3145,1971,373,3,4,1,840, UPS    , Delayed   ,530.4546500868391,1332.6710425813906, 52572128-bbee-42fa-84e5-f47d1afa1243, Weather
3146,2180,1514,6,1,1,736, FedEx  , Delivered ,673.6020427629954,1644.6673439535275, 84a50639-d7c4-4e2b-b740-7a28087f19a9, None
3147,1507,2187,1,2,5,141, UPS    , In Transit,716.6454746266413,1776.3762112130507, 870912a4-b917-4ef1-85ad-f9ac7009cfab, Customs
3148,342,1132,14,3,2,185, FedEx  , In Transit,624.3273989333868,971.1659067816584, e536eefe-f126-4a81-9f5e-6cc691e16995, None
3149,1715,1510,19,3,4,346, USPS   , In Transit,267.8653653292438,1247.5514447937985, bf69f61d-8d80-451a-af0b-047968582ac4, None
3150,384,182,8,3,2,68, FedEx  , Delivered ,613.2420568399297,1168.36041838996, 6d3ad336-b73f-4ed4-a0ea-2ba1079b1db8, Customs
3151,755,286,5,4,5,415, UPS    , Delayed   ,509.95010665752375,1560.314018065969, 6153f9fa-f637-43f7-bba6-20843de003b9, None
3152,566,1885,11,5,5,695, UPS    , In Transit,965.3060419976696,700.0779740816484, d726a2f8-a222-4862-8892-d0b4c0b1ce90, Customs
3153,1983,1064,11,2,3,329, DHL    , Delayed   ,183.71578201122253,1306.1560417095338, bcb5dbc2-c6e0-420b-9e16-c51963c1ed9c, Mechanical
3154,959,1774,15,4,5,851, UPS    , Delivered ,580.9265147774981,1204.301663815521, b245fc21-3a10-49d4-b2a8-d60b171ef8ea, Mechanical
3155,76,1699,14,3,2,969, USPS   , Delivered ,314.5382374228342,1172.030915972202, 2d36f31a-afa6-42d2-921a-827573bf2546, None
3156,898,1164,11,4,2,899, UPS    , Delivered ,581.8809727895658,923.9396842287432, 03221563-73c3-481f-bace-75466260739b, Weather
3157,438,2048,19,4,1,695, FedEx  , In Transit,654.0618390400214,1054.036242405071, 8675778f-68ac-4909-ba62-ba86f3b0b450, Weather
3158,78,1507,3,2,5,625, USPS   , In Transit,45.13577474010081,685.0067185128385, ef0606c9-f5c9-4abc-abc1-c5cd529d7824, None
3159,962,1351,10,1,3,531, FedEx  , In Transit,688.865984787491,445.24352132220736, a0e212f5-1fec-43d3-9dfa-beed0644fc9f, None
3160,723,1233,19,3,4,627, UPS    , Delayed   ,251.49815616815175,306.636011939425, 84ef958e-f370-4e76-b732-83e08c0eb237, Mechanical
3161,1920,1686,13,1,3,957, USPS   , In Transit,915.5778560396644,1563.035862491265, 6b904c14-4241-4a24-8cb1-fc10fa5e57b1, Mechanical
3162,2154,1719,15,4,3,211, UPS    , Delayed   ,953.003380856606,968.0148386880858, 023e2eee-85a4-4887-92a7-47abaab6ca46, None
3163,2059,392,10,5,4,998, USPS   , In Transit,599.0077272468358,767.3375120086108, cdb77aef-7f04-45c9-9109-3bef5399cb04, Customs
3164,1006,1047,10,3,3,833, FedEx  , In Transit,529.6978033582262,1965.056039774468, 680f0735-9785-4a43-8d8e-a3b1fd25d3c8, Mechanical
3165,1242,909,1,5,2,801, USPS   , Delayed   ,750.8228850307595,1187.7092730264046, 2d791fcd-9f8d-40e8-b6c9-5109c9a87ab0, None
3166,532,1135,3,2,4,492, DHL    , In Transit,398.324624334231,910.831221305932, 091503c2-c024-4554-a956-7854a4cc102f, None
3167,1964,354,14,5,2,174, FedEx  , In Transit,454.6374278929397,1957.691344860656, 675af993-cbb8-4c18-8850-05ad41e0af35, Customs
3168,1119,712,20,5,3,318, UPS    , Delivered ,362.36877491781377,830.5955875598577, 6489f6e2-84ba-4be5-b121-716337726a79, Mechanical
3169,112,1410,1,2,4,165, USPS   , Delayed   ,450.49356890316994,1448.103256439378, 6d88f75c-d846-48e6-949d-660d9cd269d8, Customs
3170,77,1910,14,3,1,897, FedEx  , Delayed   ,289.9075825679807,346.3018966045269, 924dd711-c312-4d53-bef1-8825a8cb7246, Mechanical
3171,1872,1669,3,1,1,989, DHL    , Delivered ,464.8056184179744,1460.0585203550074, 51ebeaec-79ab-4cf1-abe2-2bc677b15c78, Weather
3172,87,1041,3,5,3,307, DHL    , In Transit,916.9077052821348,1458.6630335839695, ade059f9-e8ea-4172-b53c-0533ebc9c6ab, Mechanical
3173,41,1416,5,2,5,86, FedEx  , Delivered ,784.2513106055483,1288.2691374919846, bb2a0c06-3c88-48d4-ade2-d5556738b2b4, Mechanical
3174,271,1916,11,5,5,353, USPS   , Delayed   ,258.4898443898993,469.39026995675687, a7f56354-36ab-43e0-a750-393df4f8fb66, None
3175,1704,2183,17,2,1,548, DHL    , In Transit,418.1469982670161,225.6860628963977, 2fd37243-142f-4493-862e-fecbddaeeff4, Weather
3176,861,412,19,5,4,870, USPS   , In Transit,418.1684840938365,24.513410531721263, 85665f7c-95a2-48bd-adc2-a6ce2e7b788b, Weather
3177,1732,638,10,3,4,737, DHL    , Delivered ,674.6494810205683,61.92684847567341, d9cc0b9c-2b0a-47ae-a74b-ae34ad4ec96e, None
3178,2030,954,18,2,1,349, DHL    , Delivered ,926.1042518197264,897.6080532302037, 0c94c6f8-b816-4e2b-a2b4-07fccafb8783, Weather
