inventory_id,date_key,product_id,facility_id,stock_level,safety_stock_level,reorder_point
2636,818,16,2,3521,277,204
2637,1800,10,2,16403,755,91
2638,1961,14,5,2378,1865,588
2639,889,13,5,17648,1311,593
2640,1856,9,5,17101,1454,361
2641,1181,7,1,13152,1856,588
2642,668,12,2,550,1997,983
2643,633,5,5,10090,1460,1286
2644,1643,18,1,12878,718,347
2645,137,4,4,7472,303,172
2646,1947,2,4,1992,1381,1298
2647,1698,3,4,18938,1895,748
2648,428,12,2,13462,1387,1467
2649,1476,3,1,3908,1374,251
2650,819,4,1,9576,167,195
2651,2189,6,4,18241,1918,570
2652,1107,12,3,16706,99,162
2653,198,19,4,18849,1863,36
2654,1996,10,2,1709,1637,268
2655,471,1,4,1323,1254,1078
2656,1949,17,4,2007,592,820
2657,929,16,1,15078,376,1019
2658,2011,9,4,11043,1576,1018
2659,906,9,5,5910,1569,165
2660,23,9,5,12261,993,945
2661,235,12,3,14163,1319,746
2662,1125,9,2,5037,651,184
2663,929,15,2,17715,1616,1154
2664,523,2,1,12360,151,666
2665,1809,11,2,10039,1303,1117
2666,431,11,3,10850,437,687
2667,793,8,5,837,1682,373
2668,1630,6,1,19463,1652,1317
2669,1737,20,5,16035,1777,962
2670,533,7,3,10243,1284,1322
2671,1747,3,1,17013,698,1074
2672,1676,8,4,12421,1503,545
2673,1317,18,2,4518,388,529
2674,913,17,3,9496,233,197
2675,1125,11,1,2086,105,348
2676,1526,2,5,446,1028,820
2677,1328,19,1,5925,1835,707
2678,1024,7,4,1315,1355,1215
2679,1577,18,3,13990,621,1439
2680,1379,8,1,11060,1201,957
2681,1520,14,3,344,766,999
2682,1682,7,3,14219,1799,754
2683,1998,4,5,11343,1712,1078
2684,227,17,2,232,1057,316
2685,1260,5,4,15656,1581,641
2686,873,12,1,17854,1657,1278
2687,892,9,2,1187,265,928
2688,1479,20,5,9939,1163,1082
2689,1037,13,2,10183,993,1262
2690,397,18,3,13515,363,1260
2691,1124,20,3,10552,282,725
2692,2079,9,4,13928,794,647
2693,649,4,1,8410,624,692
2694,329,8,1,3003,937,439
2695,1483,1,5,994,296,672
2696,952,17,4,1365,491,843
2697,2006,9,1,16846,1972,1217
2698,2017,20,3,10065,184,732
2699,1879,13,4,8605,1955,886
2700,1197,2,2,18190,1065,833
2701,1773,13,4,7434,1075,887
2702,162,9,4,13474,210,132
2703,1752,20,1,13448,189,959
2704,776,6,5,15475,353,193
2705,1828,1,5,2493,1533,1030
2706,1052,5,1,11902,1894,93
2707,940,3,1,3794,1787,656
2708,540,4,1,17473,174,51
2709,822,1,5,15011,986,1297
2710,1462,14,1,10755,1958,516
2711,1089,9,2,9196,1420,1156
2712,356,4,2,6510,1667,214
2713,235,18,3,3497,1397,547
2714,1549,14,2,13131,456,460
2715,2097,4,4,1010,1542,743
2716,118,10,3,18607,213,43
2717,2102,3,2,18335,911,309
2718,1674,7,4,15015,289,915
2719,1068,10,2,12963,1286,327
2720,2101,13,4,12057,198,323
2721,558,4,1,1715,633,650
2722,1816,18,4,10682,1176,970
2723,2006,11,1,9497,1256,57
2724,398,4,4,4126,554,405
2725,675,14,4,6969,1769,764
2726,387,18,2,10971,574,101
2727,2159,8,4,18930,1453,1161
2728,2065,10,2,3412,1817,69
2729,884,5,4,8114,1735,688
2730,541,7,5,5119,824,93
2731,171,12,3,10393,1097,1021
2732,740,3,2,3316,750,714
2733,1402,4,2,11322,1206,1149
2734,119,10,1,19008,1067,1369
2735,2152,4,5,13703,99,703
2736,1996,15,1,13440,1007,375
2737,1706,10,5,11034,744,1327
2738,1723,16,5,18445,75,1033
2739,1698,15,4,4725,699,204
2740,1445,19,1,8392,60,173
2741,1760,20,3,9605,857,873
2742,1525,19,5,3548,1175,137
2743,665,18,5,19728,60,286
2744,33,12,2,14778,1185,1428
2745,2103,16,4,6147,1679,856
2746,2060,1,3,1314,821,274
2747,1552,16,5,9658,819,1284
2748,720,2,2,7975,1022,190
2749,484,15,1,14019,1240,636
2750,973,7,5,15325,1794,1021
2751,307,1,2,11915,456,567
2752,457,5,1,5579,1118,1228
2753,331,10,4,272,891,721
2754,225,4,1,17370,766,686
2755,1480,14,5,16144,408,912
2756,1083,13,3,6363,603,429
2757,644,1,1,11721,334,758
2758,616,16,3,9701,449,165
2759,195,9,3,7156,1524,1081
2760,489,16,1,14345,1685,509
2761,1250,19,4,15778,1517,281
2762,1103,15,1,360,437,1169
2763,1148,14,2,19836,1429,364
2764,1242,20,3,1452,833,1304
2765,516,10,5,5343,474,1486
2766,1626,12,3,9791,1079,898
2767,1128,1,5,12665,1627,1151
2768,393,17,2,19490,1969,1480
2769,631,9,2,17306,490,533
2770,1848,19,2,17015,1997,964
2771,980,18,1,19304,405,732
2772,434,7,3,266,968,1133
2773,278,9,5,12623,814,234
2774,233,12,2,17539,1661,1362
2775,1553,7,2,1354,603,623
2776,1595,14,5,4386,1936,857
2777,1114,15,3,8109,317,791
2778,26,15,3,4107,1965,689
2779,1418,6,5,15092,1041,1100
2780,461,14,4,7858,1290,578
2781,1092,2,3,9823,113,1445
2782,1007,8,5,14690,491,241
2783,1995,13,5,15738,1764,494
2784,491,6,2,12334,590,1151
2785,1073,5,5,14111,1348,882
2786,216,5,1,7989,519,831
2787,1724,1,2,12116,1289,199
2788,1593,9,2,15515,1938,196
2789,159,6,3,4844,1886,506
2790,686,20,4,9896,1639,433
2791,1777,7,3,12065,927,711
2792,2053,9,1,4387,1665,1080
2793,1844,5,2,1102,1267,594
2794,1590,14,2,13689,761,287
2795,1697,5,5,13022,62,804
2796,1947,8,4,184,271,943
2797,2063,7,4,19479,1778,407
2798,1146,13,5,13115,1469,373
2799,1582,13,1,15473,930,833
2800,1933,8,4,5256,888,1313
2801,1758,11,2,7294,801,1043
2802,2051,18,1,5883,319,288
2803,990,19,3,5795,1371,1485
2804,1542,6,3,12457,1684,1348
2805,1117,2,1,16637,781,1289
2806,493,13,2,9753,893,1221
2807,620,11,3,2119,665,1110
2808,2098,1,2,16255,1505,296
2809,1547,2,5,670,1962,1251
2810,863,17,4,8022,1481,326
2811,1692,8,1,16300,114,650
2812,1606,2,4,11869,1730,557
2813,580,6,5,6253,1111,537
2814,1891,5,3,19175,77,1317
2815,1276,16,2,10401,1362,1276
2816,1856,8,2,5607,1993,1157
2817,1356,19,5,4969,1952,153
2818,1163,16,1,15691,286,1468
2819,357,13,4,3755,1199,844
2820,1625,20,3,16447,433,1068
2821,2007,7,1,2592,375,1323
2822,870,16,5,12404,134,1386
2823,886,16,5,6612,798,832
2824,2002,12,2,15343,295,91
2825,1414,14,3,8874,437,1037
2826,1284,18,1,4450,978,971
2827,620,18,2,10982,1960,1244
2828,883,16,3,4756,315,1369
2829,797,20,4,8611,810,52
2830,2173,16,4,17921,853,116
2831,1297,13,2,16515,1278,282
2832,619,9,1,814,277,893
2833,1835,9,3,15189,289,933
2834,245,13,4,9331,1146,1113
2835,930,4,4,16892,1744,312
2836,1271,9,1,15263,437,936
2837,520,15,2,16108,427,749
2838,8,14,5,7446,261,1250
2839,2020,19,3,8138,1721,191
2840,495,12,4,17611,844,777
2841,1630,6,5,8998,725,945
2842,1063,3,1,12131,698,1438
2843,187,20,2,11315,220,1299
2844,1878,16,3,11951,1225,1307
2845,2141,20,1,882,1750,920
2846,86,17,2,5400,858,1307
2847,137,16,1,18663,153,536
2848,2122,6,4,1278,1295,1053
2849,1637,8,4,2506,1355,290
2850,1752,19,5,13646,1461,761
2851,1788,2,1,19291,421,1355
2852,872,14,4,12552,178,1413
2853,944,12,2,19248,1477,586
2854,1627,17,5,2824,269,572
2855,349,15,3,2635,1246,669
2856,1677,18,1,10240,521,410
2857,1197,16,4,19630,1933,978
2858,10,13,2,1301,1037,1158
2859,1462,17,1,10111,1526,594
2860,667,8,2,2989,657,363
2861,1523,1,5,17128,1575,1453
2862,2177,3,4,10651,1125,1421
2863,601,16,4,12764,143,475
2864,327,2,5,15804,1649,1466
2865,980,15,2,4420,1094,463
2866,629,1,1,3188,155,216
2867,1630,9,2,8788,1921,887
2868,274,16,1,10308,1273,382
2869,685,4,5,8764,1917,1453
2870,116,12,3,10180,1425,1437
2871,861,1,1,19866,1354,887
2872,2004,1,4,8025,1355,585
2873,693,7,4,1260,661,690
2874,1106,18,4,10814,898,1337
2875,2162,15,2,4412,1612,44
2876,1793,13,2,8487,1318,256
2877,154,16,2,18732,997,480
2878,1901,7,4,19250,1648,1364
2879,1428,16,1,18035,903,119
2880,1290,13,4,2547,1959,759
2881,315,14,1,4409,478,427
2882,1065,17,2,10680,1111,1198
2883,105,12,3,8410,1492,997
2884,1925,20,2,3596,351,1477
2885,1914,13,5,1816,688,770
2886,1217,20,1,19398,120,1477
2887,1425,15,3,15832,1972,162
2888,1773,4,2,1772,695,548
2889,1961,2,3,9494,1838,1328
2890,1604,18,4,1555,574,1048
2891,709,2,1,14131,223,542
2892,651,15,5,13332,139,739
2893,947,19,4,16440,417,1479
2894,661,15,3,7126,850,437
2895,2147,20,2,15538,1280,1124
2896,1133,10,1,4078,1135,564
2897,700,20,5,2571,368,1029
2898,2039,11,2,8409,873,836
2899,552,10,5,467,600,1420
2900,405,5,1,13517,109,178
2901,462,9,3,19660,1178,646
2902,2180,20,5,3474,1312,1260
2903,874,19,1,6873,1535,792
2904,84,13,5,14305,176,1088
2905,1423,18,2,3912,132,1258
2906,221,17,5,18681,1293,147
2907,1392,6,2,14451,1481,1297
2908,112,10,2,1000,995,896
2909,615,2,1,16676,1690,1395
2910,1582,6,4,2870,635,625
2911,475,13,5,11640,696,560
2912,1914,18,3,5280,1503,183
2913,271,7,2,15408,939,668
2914,1921,2,4,17434,623,150
2915,1391,14,2,6779,562,715
2916,40,5,4,3706,1152,523
2917,1983,18,4,14778,1959,1467
2918,994,11,3,357,114,203
2919,2013,10,4,17705,232,845
2920,290,11,3,14488,1139,690
2921,279,2,1,17134,884,1001
2922,581,15,2,10610,1941,1042
2923,863,7,3,2525,1281,573
2924,254,9,2,15111,103,1278
2925,181,5,5,19643,1294,150
2926,681,7,1,497,285,716
2927,825,20,5,11206,938,1057
2928,700,2,5,17044,661,833
2929,1350,3,4,8481,1008,678
2930,1381,2,4,8496,487,399
2931,1674,19,5,11307,1053,1103
2932,1639,4,4,3471,1176,946
2933,1958,20,2,3141,1509,1335
2934,212,7,4,6944,743,1203
2935,1539,7,5,9997,1012,1490
2936,384,17,4,17196,1494,557
2937,1715,19,4,3556,1181,596
2938,342,16,3,10976,573,1429
2939,1839,3,3,4506,1516,1113
2940,1988,15,5,13265,1579,1425
2941,844,14,2,11891,453,704
2942,1535,15,1,13244,392,1268
2943,420,14,1,7749,1671,59
2944,1989,7,5,3977,849,1189
2945,1933,3,2,5751,1400,385
2946,1850,17,2,12918,263,267
2947,306,10,2,4212,1073,31
2948,869,15,3,4665,1629,756
2949,1136,6,5,5077,371,529
2950,1435,17,1,19162,1151,1288
2951,206,17,2,8875,1128,190
2952,496,14,5,10288,833,1075
2953,1910,18,1,941,905,740
2954,1046,5,3,10667,1144,1014
2955,213,8,4,4138,1141,834
2956,310,7,1,1904,229,448
2957,1992,4,1,9021,429,1078
2958,272,18,1,4449,982,224
2959,1823,5,4,9755,1759,909
2960,2080,16,2,15006,1754,1427
2961,443,14,4,14979,1974,924
2962,254,19,1,5046,499,1309
2963,521,14,3,10459,1334,1486
2964,977,9,1,6757,1520,716
2965,10,6,3,16089,1710,769
2966,1584,17,5,18056,180,1004
2967,1135,19,3,13366,1307,1309
2968,153,12,1,6340,953,1005
2969,1659,4,4,9685,1227,1152
2970,1857,16,1,15876,379,1221
2971,1215,11,1,16740,686,268
2972,1753,4,5,227,1939,1048
2973,1105,17,2,9674,1964,1200
2974,895,8,1,12020,1685,249
2975,1112,14,5,14492,102,647
2976,104,2,4,15017,1917,1304
2977,1915,11,5,2305,517,847
2978,1007,11,5,8613,689,340
2979,407,6,3,10648,462,1170
2980,1402,14,2,4479,1087,47
2981,167,10,2,8167,545,870
2982,509,8,4,11405,1590,529
2983,1662,7,5,12248,1835,247
2984,763,8,4,13001,417,660
2985,681,8,4,10988,588,560
2986,2121,2,2,9808,686,1222
2987,1165,16,2,11585,1525,691
2988,582,9,2,14217,1614,929
2989,262,13,1,14320,564,1331
2990,1364,12,5,16321,530,1308
2991,1332,17,4,7181,463,1438
2992,1539,2,5,2471,277,1475
2993,561,13,4,5116,186,1478
2994,1100,1,4,6402,1842,1431
2995,1904,19,4,6482,1313,828
2996,175,11,4,12707,840,1188
2997,2157,5,3,11552,884,1218
2998,192,1,3,15965,1745,539
2999,65,20,1,18925,521,1357
3000,1498,13,2,1117,567,1172
3001,1568,8,4,3147,1534,533
3002,1152,6,5,13592,354,1053
3003,1938,17,3,10360,704,366
3004,369,12,2,13994,230,136
3005,851,1,1,11957,79,430
3006,43,3,2,4350,1021,1440
3007,1908,14,4,7491,814,1054
3008,78,8,2,2546,89,1441
3009,1825,11,4,17883,236,1136
3010,1294,14,3,10811,368,1145
3011,674,8,3,12219,1889,117
3012,701,3,4,3787,1300,301
3013,759,7,5,16467,781,826
3014,1924,19,3,7964,941,879
3015,902,4,5,6227,373,676
3016,993,16,4,17036,1976,1464
3017,1192,13,4,13934,992,1407
3018,1477,20,3,9021,1116,230
3019,390,19,5,19044,705,527
3020,1000,5,4,5208,1351,1119
3021,525,5,3,4366,1392,1366
3022,1856,20,4,5045,223,471
3023,1507,4,2,9085,1832,706
3024,659,2,2,8466,734,642
3025,891,13,3,2651,1114,990
3026,1482,16,4,3948,458,949
3027,452,2,3,3556,1635,37
3028,1538,19,1,19242,1396,1334
3029,883,17,3,12131,229,805
3030,313,5,3,8219,903,217
3031,840,18,2,10262,1232,1205
3032,375,18,2,1760,86,436
3033,451,8,4,13308,455,403
3034,595,15,3,10816,588,219
3035,1234,13,3,13109,425,914
3036,500,13,4,11827,1971,999
3037,464,16,5,14021,305,1086
3038,113,20,4,13121,327,101
3039,1036,13,2,19407,298,1347
3040,1925,20,2,11333,742,1242
3041,140,2,3,19192,1090,1449
3042,1425,3,2,12700,1441,1470
3043,517,15,4,10601,174,903
3044,1948,19,3,8522,1385,499
3045,2166,13,4,19234,261,747
3046,888,5,4,15839,521,143
3047,1342,6,3,10985,798,547
3048,50,14,5,7576,1488,545
3049,19,4,2,8031,549,58
3050,726,19,1,13799,860,1242
3051,1474,7,1,2904,1785,127
3052,452,4,1,16236,938,287
3053,1165,2,2,17325,1254,1396
3054,1108,7,5,5675,1462,330
3055,215,3,4,11875,1715,1433
3056,1550,15,3,10781,1706,59
3057,128,1,5,15018,1260,800
3058,1846,2,1,13206,1973,600
3059,760,10,2,707,1812,171
3060,1816,16,2,4718,1747,206
3061,361,15,3,14189,1697,449
3062,569,15,4,15668,1541,476
3063,1416,14,5,4357,1530,772
3064,1598,14,5,16031,1207,1270
3065,1693,6,5,15894,1771,1471
3066,202,14,4,10323,224,223
3067,2065,17,4,16685,1334,798
3068,518,18,4,1464,366,137
3069,1349,20,3,851,1050,1437
3070,1436,19,2,13337,873,241
3071,1342,17,1,14808,919,916
3072,681,16,4,7645,980,82
3073,1989,8,2,5444,936,415
3074,1492,7,4,1305,318,24
3075,425,20,1,9612,1867,1377
3076,1969,12,4,3987,519,1335
3077,1713,9,2,1430,273,527
3078,778,14,3,8722,1325,164
3079,2146,20,1,4783,1137,973
3080,1827,1,2,18758,1024,681
3081,208,10,5,3465,956,1202
3082,1538,17,5,17747,879,800
3083,1660,17,5,4399,1537,978
3084,22,17,3,3833,1197,982
3085,154,4,4,1765,1655,30
3086,1963,17,4,960,287,88
3087,219,18,4,17328,124,983
3088,669,20,3,11781,1515,221
3089,1519,2,5,16620,549,285
3090,2068,8,4,11524,1595,127
3091,950,13,3,5886,1985,1097
3092,403,20,3,9445,317,970
3093,596,15,2,11698,1560,1381
3094,1438,20,4,8425,1036,209
3095,1158,9,5,18545,1673,258
3096,1743,3,1,4478,1123,970
3097,1307,3,3,11145,1728,362
3098,73,2,2,3830,1132,310
3099,481,1,1,11784,1527,1366
3100,560,14,3,6222,1903,340
3101,745,17,2,1895,772,61
3102,1467,13,4,10141,1145,974
3103,100,19,2,8287,1829,1241
3104,1083,15,3,4940,1824,908
3105,413,14,4,11019,239,652
3106,1089,2,5,3826,1045,865
3107,1178,7,2,359,1635,303
3108,2009,17,1,17725,1790,826
3109,821,18,4,1943,615,201
3110,662,6,4,13854,1895,1054
3111,560,8,5,2380,1042,764
3112,1272,2,2,7896,785,461
3113,1814,1,1,4667,205,648
3114,610,16,5,9400,1945,1467
3115,25,7,2,1355,1636,407
3116,2029,11,1,6562,1826,595
3117,284,15,1,10532,1915,473
3118,1473,13,3,18142,722,946
3119,301,2,1,19132,1714,1045
3120,1092,14,2,15042,1158,830
3121,1031,6,5,12250,118,1285
3122,817,9,5,3471,1458,828
3123,83,7,3,19913,422,1103
3124,1921,18,2,7720,104,387
3125,2094,9,1,3032,134,961
3126,618,4,3,9878,1930,59
3127,176,9,4,10404,990,1358
3128,1190,4,2,8219,890,576
3129,842,12,3,14657,641,1341
3130,370,4,5,14507,781,936
3131,1819,20,3,5083,671,1040
3132,2102,14,4,2621,1838,662
3133,690,7,2,19186,1058,469
3134,1780,13,3,16502,366,414
3135,1365,8,1,19053,1237,811
3136,1433,5,2,16443,1688,107
3137,367,12,3,883,674,552
3138,644,13,3,9998,301,1431
3139,73,20,2,16898,201,763
3140,1272,14,5,8655,1409,400
3141,860,18,1,10867,959,450
3142,43,20,2,1203,1441,1259
3143,1065,4,1,5409,1836,296
3144,1517,18,1,1271,915,213
3145,2087,7,2,8734,649,198
3146,369,15,3,6508,1056,1186
3147,151,6,5,12235,1020,237
3148,1135,16,1,13810,1054,1007
3149,1504,20,1,6736,1173,1102
3150,1460,8,3,2689,1193,1389
3151,1071,16,2,10131,1458,576
3152,1024,16,5,9795,352,1462
3153,1599,3,1,15627,1789,1267
3154,2041,17,1,5822,1222,1393
3155,1390,9,2,13502,1274,787
3156,69,3,3,17206,1880,96
3157,944,20,4,941,1076,618
3158,802,7,3,18831,449,1251
3159,61,18,1,745,117,1202
3160,946,12,1,8315,203,543
3161,1338,19,5,19756,1064,1268
3162,1185,16,3,16490,1567,1401
3163,331,17,4,3801,231,832
3164,1552,20,5,14008,574,403
3165,338,15,4,9563,238,523
3166,1630,1,5,12553,69,1493
3167,1328,2,3,12815,900,261
3168,1527,8,1,5730,1356,388
3169,1674,2,4,16002,947,307
3170,1362,19,3,2656,59,418
3171,1574,9,4,19438,749,123
3172,275,9,3,7487,1930,1354
3173,1188,13,5,9958,1604,146
3174,1994,6,3,13730,704,59
3175,870,15,5,4761,1688,1115
3176,1015,19,1,3901,1376,901
3177,1912,15,5,7513,290,964
3178,603,18,2,17647,201,266
3179,1800,7,1,12171,833,1290
3180,691,11,3,17765,1410,331
3181,494,8,3,10956,237,53
3182,490,6,2,11187,513,148
3183,390,8,3,8287,771,29
3184,295,2,1,16786,1250,1211
3185,1393,19,1,13905,949,1259
3186,1718,16,5,9047,755,961
3187,649,7,4,9518,1250,1451
3188,1874,10,3,7675,930,954
3189,568,12,2,9525,464,1061
3190,445,17,1,6078,627,359
3191,363,7,1,14536,359,700
3192,2171,8,1,9189,1075,1133
3193,1212,7,4,8254,366,1328
3194,742,4,4,8283,1856,553
3195,2042,3,3,3462,1582,1310
3196,680,19,2,11201,1069,828
3197,1643,15,4,9746,1645,452
3198,1573,4,5,18496,417,777
3199,1359,9,4,17584,604,670
3200,2140,13,1,15855,654,1095
3201,63,18,2,5204,1299,1110
3202,1163,16,3,9612,985,616
3203,1229,1,4,16169,529,269
3204,256,4,1,16406,1030,1374
3205,135,18,5,16355,1871,923
3206,875,8,5,4602,1136,434
3207,822,20,3,15352,1353,1166
3208,2136,16,3,6137,989,1245
3209,823,11,4,17639,63,25
3210,974,20,3,9392,77,868
3211,1778,19,1,14566,191,1242
3212,121,19,1,1096,1693,32
3213,1638,18,1,9727,1875,25
3214,1365,19,4,19029,639,1454
3215,1008,11,4,5084,1832,1164
3216,925,3,3,16837,522,1405
3217,645,8,4,2418,1597,557
3218,2033,20,1,13803,1257,23
3219,2069,19,2,12819,366,303
3220,242,10,1,2619,1434,741
3221,1620,16,2,5527,494,1035
3222,803,5,3,4703,345,1402
3223,964,20,5,18568,453,712
3224,69,9,4,999,801,1325
3225,1153,8,4,16946,312,676
3226,196,11,1,17985,896,971
3227,2188,16,1,12168,426,647
3228,746,7,2,17199,634,1392
3229,1689,15,4,5430,1141,999
3230,277,20,3,9280,848,1073
3231,61,17,1,16695,520,393
3232,1914,6,4,17237,1911,1167
3233,2100,15,5,15573,781,1489
3234,1773,8,2,3850,1021,1030
3235,1335,7,1,11981,96,1437
3236,1838,2,1,19706,996,669
3237,567,13,3,16919,1131,744
3238,1572,6,1,5029,1991,831
3239,622,5,4,14896,73,1099
3240,2026,20,4,18444,1363,151
3241,1201,1,4,5913,880,800
3242,314,18,5,1824,1517,141
3243,2145,15,5,1594,452,221
3244,1237,10,1,18463,1097,721
3245,137,3,5,8537,1137,1308
3246,1030,5,5,7260,1840,577
3247,2157,13,3,8675,1733,1083
3248,662,8,5,384,1701,598
3249,87,2,2,15415,1683,1156
3250,2124,9,2,5183,1312,1382
3251,1309,17,2,8591,332,1105
3252,1701,18,1,1000,1515,246
3253,495,13,4,1559,1373,193
3254,1648,1,3,13780,142,1039
3255,1943,12,1,19405,1650,1177
3256,1069,20,4,2633,1448,1328
3257,1425,20,3,6679,735,1151
3258,597,5,3,17289,359,162
3259,450,8,3,7695,937,588
3260,485,15,2,18712,1820,1337
3261,646,3,2,2021,1240,296
3262,1630,6,2,5072,1822,295
3263,662,13,3,2487,56,253
3264,758,12,3,10830,1895,1285
3265,289,19,2,14930,1116,1301
3266,721,18,3,2096,837,51
3267,638,1,2,4925,1413,1410
3268,499,7,2,5382,1226,1391
3269,634,12,2,13969,92,779
3270,1674,10,4,18987,774,1175
3271,2031,12,3,15551,250,812
3272,115,11,1,204,944,1411
3273,674,4,2,8730,716,781
3274,1737,19,1,18005,1805,284
3275,1258,6,4,1451,1738,234
3276,147,9,3,2798,597,1258
3277,2166,20,2,16992,275,301
3278,412,10,2,15400,1907,549
3279,1688,5,2,5410,682,21
3280,1533,13,1,6290,1594,532
3281,137,9,4,13266,1412,835
3282,19,2,3,17758,1408,483
3283,1960,18,4,2922,1254,1490
3284,1002,1,2,16547,1606,1406
3285,449,12,4,4021,995,1259
3286,1949,10,1,17343,1345,183
3287,946,2,5,11119,243,557
3288,1378,9,5,1647,587,530
3289,1523,2,3,2176,1870,1264
3290,141,14,3,14062,530,574
3291,1921,11,4,16920,1171,660
3292,93,11,3,14008,479,1326
3293,239,17,1,3757,1585,1114
3294,205,4,2,17246,1804,1417
3295,1457,13,2,835,1400,278
3296,245,7,4,7314,994,464
3297,832,16,2,11956,960,1244
3298,295,1,4,4194,1858,1423
3299,856,13,3,4828,1978,785
3300,2065,1,3,3829,1873,1458
3301,71,11,1,7341,627,84
3302,1293,6,2,17560,1900,1421
3303,1349,20,1,10572,1489,677
3304,305,3,5,1930,160,1145
3305,1031,12,1,10190,261,1020
3306,1338,5,4,17157,1756,61
3307,817,9,4,17032,900,898
3308,1127,12,1,14532,927,215
3309,821,10,3,995,1036,1403
3310,193,19,5,19053,1045,1142
3311,1777,5,1,17397,620,407
3312,529,5,3,17660,1103,84
3313,251,9,1,7373,1340,1340
3314,1789,20,2,6796,1960,1470
3315,2027,17,4,19757,715,242
3316,1404,10,2,15142,399,934
3317,1168,1,2,15000,1587,1192
3318,2073,16,5,12534,979,461
3319,1097,15,3,18006,730,1457
3320,1848,17,4,7577,1287,1159
3321,505,20,2,2902,300,922
3322,1622,13,4,3222,1616,472
3323,1388,1,3,12882,368,339
3324,1223,8,1,2556,1256,789
3325,718,5,2,18133,934,902
3326,339,6,3,2420,238,1035
3327,659,20,4,10797,774,470
3328,962,14,3,17627,1200,915
3329,429,11,1,12064,1877,1122
3330,899,6,3,8337,1369,762
3331,139,11,4,19798,1096,376
3332,542,13,2,4506,1995,1162
3333,2105,12,2,19093,1603,1322
3334,1256,2,5,7691,128,801
3335,384,3,4,3219,595,585
3336,194,4,5,17884,1543,1088
3337,1896,17,5,3611,973,1268
3338,732,6,1,3928,668,547
3339,2164,7,4,17049,354,743
3340,685,15,2,7751,1521,260
3341,82,11,4,9192,248,633
3342,532,3,1,10470,1264,114
3343,1984,6,4,11884,1305,384
3344,221,2,4,2871,1647,1228
3345,635,14,5,6877,603,1179
3346,1770,9,4,213,1097,44
3347,1875,18,5,631,1748,337
3348,3,19,5,9814,1534,352
3349,1718,12,3,3510,232,933
3350,206,13,1,9336,1506,581
3351,1856,12,5,8424,1918,700
3352,40,12,4,11259,656,119
3353,2107,18,5,1826,132,389
3354,644,9,5,8317,142,1055
3355,1531,17,5,2748,1351,739
3356,1908,16,2,12932,666,96
3357,2144,17,2,9553,1158,606
3358,898,8,2,2165,622,993
3359,1086,11,2,1033,1281,701
3360,1280,2,3,1150,1743,1391
3361,671,8,5,7216,630,1486
3362,1506,12,3,11206,1050,710
3363,719,1,4,6978,1517,107
3364,1072,13,1,892,823,484
3365,1956,17,3,11467,902,513
3366,1160,14,2,6063,1819,1265
3367,250,14,2,9647,1443,1161
3368,1893,16,4,1485,700,155
